CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
27.771.586/0001-44;2019-10-01;1;484068.81;207;0;0;483861.81;18658946.97;776600;0;0;0;776600;0;0;0;0;0;0;0;0;0;0;0;0;0;17882346.97;0;0;0;;0;0;;0;0;5574.79;0;0;5574.79;0;10000;0;0;0;0;0;0;0;37364.9;47364.9
27.771.586/0001-44;2019-11-01;1;450379.11;1;0;0;450378.11;18658946.97;776600;0;0;0;776600;0;0;0;0;0;0;0;0;0;0;0;0;0;17882346.97;0;0;0;;0;0;;0;0;6766.09;0;0;6766.09;0;10000;0;0;0;0;0;0;0;33844.69;43844.69
27.771.586/0001-44;2019-12-01;1;394166.95;1;0;0;394165.95;18692346.97;810000;0;0;0;810000;0;0;0;0;0;0;0;0;0;0;0;0;0;17882346.97;0;0;0;;0;0;;0;0;0;0;0;0;0;10000;0;0;0;0;0;0;0;43573.04;53573.04
27.773.327/0001-52;2019-06-01;1;3426.84;3426.84;0;0;0;168103654.6;168047083;0;168047083;0;0;0;0;0;0;0;0;0;0;0;0;0;56571.6;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;15000;0;0;0;0;0;0;0;8367.32;23367.32
27.773.327/0001-52;2019-07-01;1;4404.68;4404.68;0;0;0;168073814.47;168047083;0;168047083;0;0;0;0;0;0;0;0;0;0;0;0;0;26731.47;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;15000;0;0;0;0;0;0;0;9540.78;24540.78
27.773.327/0001-52;2019-08-01;1;4404.68;4404.68;0;0;0;168053830.08;168047083;0;168047083;0;0;0;0;0;0;0;0;0;0;0;0;0;6747.08;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;15000;0;0;0;0;0;0;0;4555.86;19555.86
28.065.397/0001-19;2019-01-01;1;1545.34;1545.34;0;0;0;55862895.02;0;0;0;0;0;0;0;0;0;0;0;0;0;17857.31;55845037.71;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;14164.43;0;0;0;0;0;0;0;52935.1;67099.53
28.065.397/0001-19;2019-02-01;1;1545.34;1545.34;0;0;0;55399373.37;0;0;0;0;0;0;0;0;0;0;0;0;0;1871814.4;53527558.97;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;18567.86;0;0;0;0;0;0;0;80588.22;99156.08
28.065.397/0001-19;2019-03-01;1;1545.34;1545.34;0;0;0;55399373.37;0;0;0;0;0;0;0;0;0;0;0;0;0;1871814.4;53527558.97;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;18567.86;0;0;0;0;0;0;0;80588.22;99156.08
28.065.397/0001-19;2019-04-01;1;1545.34;1545.34;0;0;0;55399373.37;0;0;0;0;0;0;0;0;0;0;0;0;0;1871814.4;53527558.97;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;18567.86;0;0;0;0;0;0;0;80588.22;99156.08
28.065.397/0001-19;2019-05-01;1;1545.34;1545.34;0;0;0;55399373.37;0;0;0;0;0;0;0;0;0;0;0;0;0;1871814.4;53527558.97;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;18567.86;0;0;0;0;0;0;0;80588.22;99156.08
28.090.655/0001-17;2019-01-01;1;1117628.93;2129.95;1115498.98;0;;46755700.73;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46755700.73;;0;0;;0;0;2618.19;0;;2618.19;373175.71;11096.9;0;0;0;0;0;0;0;754455.56;1138728.17
28.090.655/0001-17;2019-02-01;1;2077176.77;1529.07;2075647.7;0;;45126757.03;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45126757.03;;0;0;;0;0;1564.09;0;;1564.09;367180.92;11096.9;0;0;0;0;0;0;0;1730678.04;2108955.86
28.090.655/0001-17;2019-03-01;1;2012995.18;2384.73;2010610.45;0;;43534782.05;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43534782.05;;0;0;;0;0;0;0;;0;284252.98;11096.9;0;0;0;0;0;0;0;1761018.69;2056368.57
28.090.655/0001-17;2019-04-01;1;1018158.17;1370.81;1016787.36;0;;42933567.88;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42933567.88;;0;0;;0;0;3045.8;0;;3045.8;296742.13;11096.9;0;0;0;0;0;0;0;764791.08;1072630.11
28.090.655/0001-17;2019-05-01;1;1430831.52;1500.46;1429331.06;0;0;41972083.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41972083.43;;0;0;;0;0;1275.79;0;0;1275.79;332211.31;11096.9;0;0;0;0;0;0;0;1135094.06;1478402.27
28.090.655/0001-17;2019-06-01;1;2451851.86;2200.14;2449651.72;0;0;39972412.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39972412.3;;0;0;;0;0;306.7;0;0;306.7;321604.74;11096.9;0;0;0;0;0;0;0;2141955.46;2474657.1
28.090.655/0001-17;2019-07-01;1;2323488.54;2268.72;2321219.82;0;0;38098043.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38098043.56;;0;0;;0;0;2020.6;0;0;2020.6;313227.8;11096.9;0;0;0;0;0;0;0;2037761.98;2362086.68
28.090.655/0001-17;2019-08-01;1;2392830.39;1959.1;2390871.29;0;0;36091010.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36091010.55;;0;0;;0;0;986.82;0;0;986.82;280756.02;11096.9;0;0;0;0;0;0;0;2135232.83;2427085.75
28.090.655/0001-17;2019-09-01;1;2869876.37;2590.69;2867285.68;0;0;33586424.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33586424.33;;0;0;;0;0;0;0;0;0;235295.52;11638.97;33271.32;0;0;0;0;0;0;2621523.28;2901729.09
28.090.655/0001-17;2019-10-01;1;2455874.35;2053.32;2453821.03;0;0;31523145.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31523145.53;;0;0;;0;0;2194.17;0;0;2194.17;0;11808.37;45345.29;0;0;0;0;0;0;2438861.94;2496015.6
28.090.655/0001-17;2019-11-01;1;871744.41;1867.07;869877.34;0;0;30969998.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30969998.35;;0;0;;0;0;1038.87;0;0;1038.87;174848.06;11808.37;51041.56;0;0;0;0;0;0;672575.88;910273.87
28.090.655/0001-17;2019-12-01;1;1172135.63;2229.87;1169905.76;0;0;30126644.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30126644.35;;0;0;;0;0;177.4;0;0;177.4;178504.88;11808.37;57382.21;0;0;0;0;0;0;889927.24;1137622.7
28.108.193/0001-18;2019-01-01;1;105125.2;5802.17;99323.03;;;7915541.95;7915541.95;;7915541.95;;;;;;;;;;;;;;;;;;;;;;;;;;116309.69;112923.44;;3386.25;;6650;;;;;;;;2984.52;9634.52
28.108.193/0001-18;2019-02-01;1;114856.64;5182.25;109674.39;;;7915541.95;7915541.95;;7915541.95;;;;;;;;;;;;;;;;;;;;;;;;;;135278.03;112923.44;;22354.59;;6650;;;;;;;;6747.93;13397.93
28.108.193/0001-18;2019-03-01;1;142529.68;32337.37;110192.31;;;7915541.95;7915541.95;;7915541.95;;;;;;;;;;;;;;;;;;;;;;;;;;132372.88;112923.44;;19449.44;;6500;;;;;;;;350;6850
28.108.193/0001-18;2019-04-01;1;53267.62;43197.86;10069.76;;;8265541.95;8265541.95;;8265541.95;;;;;;;;;;;;;;;;;;;;;;;;;;209195.01;190706.94;;18488.07;;11500;;;;;;;;19507.89;31007.89
28.108.193/0001-18;2019-05-01;1;207885.85;15546.65;192339.2;;;8265541.95;8265541.95;;8265541.95;;;;;;;;;;;;;;;;;;;;;;;;;;169040.33;144983.48;;24056.85;;11500;;;;;;;;19507.89;31007.89
28.108.193/0001-18;2019-06-01;1;281719.95;88469.04;193250.91;;;8265541.95;8265541.95;;8265541.95;;;;;;;;;;;;;;;;;;;;;;;;;;188869.94;172493.52;;16376.42;;11500;;;;;;;;19507.89;31007.89
28.108.193/0001-18;2019-08-01;1;127960.31;45698.71;82261.6;;;8265541.95;8265541.95;;8265541.95;;;;;;;;;;;;;;;;;;;;;;;;;;276528.99;265536.86;;10992.13;;8000;;;;;;;;19157.89;27157.89
28.108.193/0001-18;2019-09-01;1;287602.74;204953.46;82649.28;;;8995541.95;8995541.95;;8995541.95;;;;;;;;;;;;;;;;;;;;;;;;;;239931.47;230243.3;;9688.17;;8000;;;;;;;;19157.89;27157.89
28.108.193/0001-18;2019-10-01;1;218900.74;893.87;218006.87;;;10345541.95;10345541.95;;10345541.95;;;;;;;;;;;;;;;;;;;;;;;;;;269395.08;261393.54;;8001.54;;8000;;;;;;;;19157.89;27157.89
28.108.193/0001-18;2019-11-01;1;163882;7442.65;156439.35;;;10345541.95;10345541.95;;10345541.95;;;;;;;;;;;;;;;;;;;;;;;;;;268577.39;260413.4;;8163.99;;8000;;;;;;;;19157.89;27157.89
28.108.193/0001-18;2019-12-01;1;152339.61;5851.48;146488.13;;;12491338.89;12491338.89;;12491338.89;;;;;;;;;;;;;;;;;;;;;;;;;;266902.64;251041.2;;15861.44;;5000;;;;;;;;19157.89;24157.89
28.152.272/0001-26;2019-01-01;1;1740065.43;506362.47;;;1233702.96;148401023.09;0;;;;;;;;;;;;;;;;;;;;;148401023.09;;;;;;;170028.82;;;170028.82;1302187.86;26099.51;;;;;;;;32737.8;1361025.17
28.152.272/0001-26;2019-02-01;1;1552562.99;10039;;;1542523.99;148292329.26;0;;;;;;;;;;;;;;;;;;;;;148292329.26;;;;;;;52963.45;;;52963.45;1022670.02;23701.52;;;;;;;;32503.31;1078874.85
28.152.272/0001-26;2019-03-01;1;62083764.45;42676.52;;;62041087.93;172532369.65;0;;;;;;;;;;;;;;;;;;;;;172532369.65;;;;;;;87800.79;;;87800.79;1467056.9;27882.2;;;;;;;;37181.4;1532120.5
28.152.272/0001-26;2019-04-01;1;107078241.19;0;;;107078241.19;218679303.14;0;;;;;;;;;;;;;;;;;;;;;218679303.14;;;;;;;52963.44;;;52963.44;2421018.31;293919.6;;;;;;;;210166.88;2925104.79
28.152.272/0001-26;2019-05-01;2;88461185.3;97226.41;;;88363958.89;237282893.28;0;;;;;;;;;;;;;;;;;;;;;237282893.28;;;;;;;52963.44;;;52963.44;2750493.35;56606.31;;;;;;;;325939.38;3133039.04
28.152.272/0001-26;2019-06-01;1;6988277.64;1896718.57;;;5091559.07;319219820.84;0;;;;;;;;;;;;;;;;;;;;;319219820.84;;;;;;;0;;;0;3154172.28;116595.97;;;;;;;;388594.62;3659362.87
28.152.272/0001-26;2019-07-01;1;9084016.49;77854.01;;;9006162.48;316937512.59;0;;;;;;;;;;;;;;;;;;;;;316937512.59;;;;;;;0;;;0;2967823.53;67292.9;;;;;;;;321363.65;3356480.08
28.152.272/0001-26;2019-08-01;1;126624717.4;3006.4;;;126621711;340881211.92;0;;;;;;;;;;;;;;;;;;;;;340881211.92;;;;;;;0;;;0;2992354.29;62336.53;;;;;;;;341537.63;3396228.45
28.152.272/0001-26;2019-09-01;1;212811227.69;2821.06;;;212808406.63;358254121.01;0;;;;;;;;;;;;;;;;;;;;;358254121.01;;;;;;;0;;;0;2852974.18;100024.73;;;;;;;;503955.88;3456954.79
28.152.272/0001-26;2019-10-01;1;135346755.96;2973.53;;;135343782.43;435910131.83;0;;;;;;;;;;;;;;;;;;;;;435910131.83;;;;;;;0;;;;3215422.36;116644.62;;;;;;;;582596.53;3914663.51
28.152.272/0001-26;2019-11-01;1;33402050.5;1970831.19;;;31431219.31;538200662.47;0;;;;;;;;;;;;;;;;;;;;;538200662.47;;;;;;;0;;;;3551623.55;98487.76;;;;;;;;545636.67;4195747.98
28.152.272/0001-26;2019-12-01;1;48817770.67;18209.62;;;48799561.05;623566408;0;;;;;;;;;;;;;;;;;;;;;623566408;;;;;;;0;;;;5124453.87;116155.19;;;;;;;;674554.96;5915164.02
28.216.384/0001-01;2019-01-01;1;1.62;1.62;;;;26912751.58;26912751.58;;26912751.58;;;;;;;;;;;;;;;;;;;;;;;;;;209301.08;207437.09;;1863.99;187854.32;20000;;;;;;;;3939.96;211794.28
28.216.384/0001-01;2019-02-01;1;7.96;7.96;;;;26912751.58;26912751.58;;26912751.58;;;;;;;;;;;;;;;;;;;;;;;;;;208519.01;207437.09;;1081.92;186887.71;20000;;;;;;;;4120.84;211008.55
28.216.384/0001-01;2019-03-01;1;1.02;1.02;;;;26912751.58;26912751.58;;26912751.58;;;;;;;;;;;;;;;;;;;;;;;;;;207507.35;207437.09;;70.26;185597.37;20000;;;;;;;;4392.58;209989.95
28.216.384/0001-01;2019-04-01;1;5.08;5.08;;;;26912751.58;26912751.58;;26912751.58;;;;;;;;;;;;;;;;;;;;;;;;;;209505.46;207437.09;;2068.37;187147.24;20000;;;;;;;;4844.88;211992.12
28.216.384/0001-01;2019-05-01;1;1.92;1.92;;;;26912751.58;26912751.58;;26912751.58;;;;;;;;;;;;;;;;;;;;;;;;;;208364.83;207437.09;;927.74;186051.94;20000;;;;;;;;4796.39;210848.33
28.216.384/0001-01;2019-06-01;1;1.46;1.46;;;;26912751.58;26912751.58;;26912751.58;;;;;;;;;;;;;;;;;;;;;;;;;;207647.37;207437.09;;210.28;185335.67;20000;;;;;;;;4794.74;210130.41
28.216.384/0001-01;2019-07-01;1;7.46;7.46;;;;27061505.08;27061505.08;;27061505.08;;;;;;;;;;;;;;;;;;;;;;;;;;195872.23;193971.61;;1900.62;172927.12;20000;;;;;;;;5427.65;198354.77
28.216.384/0001-01;2019-08-01;1;8.85;8.85;;;;27061505.08;27061505.08;;27061505.08;;;;;;;;;;;;;;;;;;;;;;;;;;195066.23;193971.61;;1094.62;171666.13;20000;;;;;;;;5854.03;197520.16
28.216.384/0001-01;2019-09-01;1;3.42;3.42;;;;27210258.58;27210258.58;;27210258.58;;;;;;;;;;;;;;;;;;;;;;;;;;194035.33;193971.61;;63.72;170201.64;20000;;;;;;;;6285.69;196487.33
28.216.384/0001-01;2019-10-01;1;3555.39;3555.39;;;;27206708.58;27206708.58;;27206708.58;;;;;;;;;;;;;;;;;;;;;;;;;;195968.97;193971.61;;1997.36;171579.74;20000;;;;;;;;6843.2;198422.94
28.216.384/0001-01;2019-11-01;1;0.91;0.91;;;;27206708.58;27206708.58;;27206708.58;;;;;;;;;;;;;;;;;;;;;;;;;;194960.46;193971.61;;988.85;170048.68;20000;;;;;;;;3811.27;193859.95
28.216.384/0001-01;2019-12-01;1;2.9;2.9;;;;32864037.87;32864037.87;;32864037.87;;;;;;;;;;;;;;;;;;;;;;;;;;200214.86;200010.95;;203.91;175991.97;20000;;;;;;;;3122.24;199114.21
28.266.953/0001-15;2019-01-01;1;45405.34;36535.57;0;0;8869.77;9384924.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9384924.27;;0;0;;0;0;1023.21;0;0;1023.21;0;9714.29;0;0;0;0;0;0;0;284974.06;294688.35
28.267.530/0001-10;2019-01-01;1;2948.9;2948.9;0;0;0;5140000;5140000;0;0;0;5140000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2116.89;0;0;2116.89;0;20000;0;0;92315.52;0;0;0;0;291114.18;403429.7
28.267.530/0001-10;2019-02-01;1;342101.1;1;0;0;342100.1;4274000;4274000;0;0;0;4274000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1658.5;0;0;1658.5;0;20000;0;0;0;0;0;0;0;9433.55;29433.55
28.267.530/0001-10;2019-03-01;1;312437.33;1;0;0;312436.33;4274000;4274000;0;0;0;4274000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1229.23;0;0;1229.23;0;20000;0;0;0;0;0;0;0;10052;30052
28.267.530/0001-10;2019-04-01;1;248383.2;1;0;0;248382.2;4274000;4274000;0;0;0;4274000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1942.18;0;0;1942.18;0;20000;0;0;0;0;0;0;0;7285.55;27285.55
28.267.530/0001-10;2019-05-01;1;217138.87;1;0;0;217137.87;4274000;4274000;0;0;0;4274000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;892.33;0;0;892.33;0;20000;0;0;0;0;0;0;0;8001.65;28001.65
28.267.530/0001-10;2019-06-01;1;36794.24;1;0;0;36793.24;4422656.38;4422656.38;148656.38;0;0;4274000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;815.65;0;0;815.65;0;20000;0;0;0;0;0;0;0;8620.05;28620.05
28.267.530/0001-10;2019-07-01;1;2656.07;1;0;0;2655.07;4422656.38;4422656.38;148656.38;0;0;4274000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1578.79;0;0;1578.79;0;20000;0;0;0;0;0;0;0;18860.2;38860.2
28.267.530/0001-10;2019-08-01;1;1095.65;1;0;0;1094.65;4422656.38;4422656.38;0;0;0;4422656.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1233.52;0;0;1233.52;0;40000;0;0;0;0;0;0;0;19576.19;59576.19
28.267.530/0001-10;2019-09-01;1;401.53;1;0;0;400.53;4422656.38;4422656.38;0;0;0;4274000;0;148656.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;901.81;0;0;901.81;0;60000;0;0;0;0;0;0;0;20259.64;80259.64
28.267.530/0001-10;2019-10-01;1;337.63;104;0;0;233.63;4422656.38;4422656.38;0;0;0;4274000;0;148656.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1577.78;0;0;1577.78;0;80000;0;0;0;0;0;0;0;282713.38;362713.38
28.267.530/0001-10;2019-11-01;1;43.62;1;0;0;42.62;4422656.38;4422656.38;0;0;0;4274000;0;148656.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1249.19;0;0;1249.19;0;100000;0;0;0;0;0;0;0;283364.28;383364.28
28.267.530/0001-10;2019-12-01;1;0;0;0;0;0;3873013.5;3873013.5;0;0;0;3747000;0;126013.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;120000;0;0;0;0;0;0;0;280112.25;400112.25
28.267.555/0001-13;2019-09-01;1;19584985.98;19584985.98;0;0;0;147138274.68;147138274.68;0;147138274.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;17000;0;133129009.7;0;0;0;0;0;107000;133253009.7
28.267.555/0001-13;2019-10-01;1;19367209.18;0;0;0;19367209.18;147279782.9;147279782.9;0;;147279782.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2211.96;0;0;2211.96;0;17000;0;133270516.92;0;0;0;0;0;103500;133391016.92
28.267.555/0001-13;2019-11-01;1;33500028.54;8126466.99;0;0;25373561.55;147279782.9;147279782.9;0;;147279782.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;21881.98;0;0;21881.98;0;17000;0;128262310.65;0;0;0;0;0;103500;128382810.65
28.267.555/0001-13;2019-12-01;1;25949782.75;1;0;0;25949781.75;147395963.5;147395963.5;0;;147395963.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;17000;0;120856501.27;0;0;0;0;0;8250;120881751.27
28.267.696/0001-36;2019-05-01;2;17387340.21;17387340.21;0;0;0;10272549.18;10272549.18;0;10272549.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;7272.72;0;9277549.18;0;0;0;0;0;30000;9314821.9
28.267.696/0001-36;2019-06-01;2;8057442.05;10001;0;0;8047441.05;10272549.18;10272549.18;0;10272549.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;171418.74;171405.27;0;13.47;0;20000;0;0;0;0;0;0;0;63330;83330
28.267.696/0001-36;2019-07-01;2;10692556.44;89751;0;0;10602805.44;10272549.18;10272549.18;0;10272549.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;243939.08;171405.27;0;72533.81;0;20000;0;0;0;0;0;0;0;31279.55;51279.55
28.267.696/0001-36;2019-08-01;1;10832499.01;1;0;0;10832498.01;10272549.18;10272549.18;0;10272549.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;172230.6;171405.27;0;825.33;0;20000;0;0;0;0;0;0;0;41279.57;61279.57
28.267.696/0001-36;2019-09-01;1;10870667.29;1;0;0;10870666.29;10272549.18;10272549.18;0;10272549.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;171595.14;171405.27;0;189.87;140673;20000;0;0;0;0;0;0;0;33210.74;193883.74
28.267.696/0001-36;2019-10-01;1;971425.51;524839.01;0;0;446586.5;20591763.69;20591763.69;0;20591763.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;173624.29;171405.27;0;2219.02;0;3260.94;0;8807.15;0;0;0;0;0;33200.7;45268.79
28.267.696/0001-36;2019-11-01;1;687122.98;640380.14;0;0;46742.84;20591763.69;20591763.69;0;20591763.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;172684.49;171405.27;0;1279.22;238062;18260.94;9519.93;8807.15;0;0;0;0;0;59190.43;333840.45
28.267.696/0001-36;2019-12-01;3;516149.27;121349.57;0;0;394799.7;21646763.69;21646763.69;0;21646763.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;486102.94;485810.54;0;292.4;0;19500;0;1000000;0;0;0;0;0;78691.76;1098191.76
28.516.301/0001-91;2019-09-01;2;26281009.53;95980.65;0;0;26185028.88;70649301.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70649301.45;;0;0;;0;0;2868.8;0;0;2868.8;0;12466.72;0;0;0;0;0;0;0;8389.76;20856.48
28.516.301/0001-91;2019-10-01;1;926113.25;99.95;0;0;926013.3;95940878.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95940878.47;;0;0;;0;0;334754.95;0;0;334754.95;0;18777.28;0;0;0;0;0;0;0;21447.52;40224.8
28.516.301/0001-91;2019-11-01;1;909342.9;99.94;0;0;909242.96;95798570.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95798570.07;;0;0;;0;0;331272.53;0;0;331272.53;630000;18578.12;0;0;0;0;0;0;0;28146.04;676724.16
28.516.301/0001-91;2019-12-01;2;2181074.88;99.95;0;0;2180974.93;94823983.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94823983.1;;0;0;;0;0;329608.96;0;0;329608.96;640000;87023.2;0;0;0;0;0;0;0;31999.97;759023.17
28.516.325/0001-40;2019-01-01;1;35425716.69;2482.58;0;0;35423234.11;210515739.41;210515739.41;0;210515739.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1120021.43;1113623.75;0;6397.68;0;43403.43;0;0;0;0;0;0;0;1097526.46;1140929.89
28.516.325/0001-40;2019-02-01;1;35474405.13;64322.69;0;0;35410082.44;210529759.55;210529759.55;0;210529759.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1092583.5;1089466.42;0;3117.08;0;43403.43;0;0;0;0;0;0;0;1219344.75;1262748.18
28.516.325/0001-40;2019-03-01;1;27570890.96;6669.81;0;0;27564221.15;242999759.55;242999759.55;0;242999759.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1302034.84;1302034.84;0;0;0;48054.03;0;0;0;0;0;0;0;25820091.23;25868145.26
28.516.325/0001-40;2019-04-01;1;18569987.18;1461632.64;0;0;17108354.54;242999759.55;242999759.55;0;242999759.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1508340.13;1501614.39;0;6725.74;0;49613.51;0;0;0;0;0;0;0;16594633.03;16644246.54
28.516.325/0001-40;2019-05-01;1;13729769.58;2657.63;0;0;13727111.95;243021271.08;243021271.08;0;243021271.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1453165.72;1450048.64;0;3117.08;0;52207.43;0;0;0;0;0;0;0;11565481.33;11617688.76
28.516.325/0001-40;2019-06-01;1;11620838.19;1973.59;0;0;11618864.6;243021271.08;243021271.08;0;243021271.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1586123.77;1526061.96;0;60061.81;0;52207.43;0;0;0;0;0;0;0;8429417.6;8481625.03
28.516.325/0001-40;2019-07-01;1;8994717.76;57381.51;0;0;8937336.25;243021271.08;243021271.08;0;243021271.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1459430.5;1391465.02;0;67965.48;0;55995.83;0;0;0;0;0;0;0;5630944.89;5686940.72
28.516.325/0001-40;2019-08-01;1;5787780.09;394254.1;0;0;5393525.99;243021271.08;243021271.08;0;243021271.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1924253.11;1860924.64;0;63328.47;0;56168.07;0;0;0;0;0;0;0;2760741.41;2816909.48
28.516.325/0001-40;2019-09-01;1;3342229.8;278840.01;0;0;3063389.79;242615544.7;242615544.7;0;242615544.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2024767.64;1954646.8;0;70120.84;0;6506.35;0;0;0;0;0;0;0;711546.41;718052.76
28.516.325/0001-40;2019-10-01;1;3445961.25;333373.84;0;0;3112587.41;242693704.47;242693704.47;0;242693704.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1942599.4;1882537.59;0;60061.81;0;58213.51;0;0;0;0;0;0;0;628974.65;687188.16
